Id,Timestamp,Device_id,Latitude,Longitude,Altitude,Anomaly,dt,delta_lat,delta_lon,delta_alt,distance_m,speed_m_s,bearing,acceleration,cumulative_distance
15238,2013-08-24 21:56:10+00:00,2,49.9411904,2.2830337,58,1,1793.0,-4.669999999862284e-05,-2.36000000000125e-05,-17.0,5.460537429440599,0.003045475420769994,-161.98381396071804,-2.9484244554602623e-06,7013419.043540626
15239,2013-08-24 22:26:01+00:00,2,49.9412179,2.2830304,78,1,1791.0,2.749999999451802e-05,-3.2999999999283602e-06,20.0,3.0669659061414847,0.0017124321083983722,-4.41611754836108,-7.443011236022457e-07,7013422.110506532
15240,2013-08-24 22:55:54+00:00,2,49.9412807,2.2830515,76,1,1793.0,6.28000000020279e-05,2.1100000000107144e-05,-2.0,7.144427379068202,0.003984622074215394,12.201338385963894,1.2672559764735205e-06,7013429.254933911
15241,2013-08-24 23:26:08+00:00,2,49.9412812,2.2830735,81,1,1814.0,4.999999987376214e-07,2.199999999996649e-05,5.0,1.5753449399921782,0.0008684371223771655,87.97747474697516,-1.7178527849163335e-06,7013430.830278851
15242,2013-08-24 23:56:04+00:00,2,49.9412714,2.2832322,98,1,1796.0,-9.800000000836917e-06,0.00015870000000006712,17.0,11.409047167071968,0.00635247615093094,95.48077578703908,3.0534738466335047e-06,7013442.239326018
15243,2013-08-25 00:26:38+00:00,2,49.9412269,2.2829912,76,1,1834.0,-4.450000000133514e-05,-0.0002409999999999357,-22.0,17.942252207862463,0.009783125522280514,-106.00860929502052,1.870583081433792e-06,7013460.181578226
15244,2013-08-25 00:56:28+00:00,2,49.9415515,2.2837932,66,1,1790.0,0.00032460000000611444,0.0008019999999997474,-10.0,67.79878895494261,0.037876418410582466,57.83413440689092,1.569457703257092e-05,7013527.980367181
15245,2013-08-25 01:26:18+00:00,2,49.9415183,2.2837872,77,1,1790.0,-3.320000000428536e-05,-5.999999999950489e-06,11.0,3.716557171747047,0.0020762889227637134,-173.365867859264,-2.0000072339563547e-05,7013531.696924353
15246,2013-08-25 01:56:11+00:00,2,49.9415332,2.2837725,69,1,1793.0,1.4900000003592595e-05,-1.4699999999923108e-05,-8.0,1.962552358349147,0.0010945635015890392,-32.41270645032128,-5.475323040572639e-07,7013533.659476711
15247,2013-08-25 02:26:32+00:00,2,49.9415016,2.2837465,78,1,1821.0,-3.1599999999798456e-05,-2.6000000000081513e-05,9.0,3.9759713501118514,0.002183399972603982,-152.09792234884338,5.979332625013415e-07,7013537.635448061
15248,2013-08-25 02:56:26+00:00,2,49.9415689,2.2838193,74,1,1794.0,6.729999999777192e-05,7.280000000031706e-05,-4.0,9.118243652135865,0.005082633027946413,34.844208385391696,1.6160719372031386e-06,7013546.753691713
15249,2013-08-25 03:11:21+00:00,2,49.9415612,2.2838955,79,1,895.0,-7.699999997612395e-06,7.619999999963767e-05,5.0,5.519799599893862,0.006167373854630013,98.92340756346226,1.2120009236688266e-06,7013552.273491313
15250,2013-08-25 03:26:27+00:00,2,49.941622,2.2836181,58,1,906.0,6.079999999997199e-05,-0.0002773999999998722,-21.0,20.97081706255675,0.023146597199290013,-71.19274586117261,1.8740864618830023e-05,7013573.244308376
15251,2013-08-25 03:41:44+00:00,2,49.9414535,2.2840575,97,1,917.0,-0.00016850000000090404,0.0004393999999998677,39.0,36.60309034986271,0.039916129062009496,120.7888872347368,1.828738480122081e-05,7013609.847398725
15252,2013-08-25 03:57:09+00:00,2,49.9416186,2.2834127,74,1,925.0,0.00016509999999669844,-0.0006447999999998899,-23.0,49.66080565370355,0.053687357463463294,-68.30427244406503,1.488781448805816e-05,7013659.508204379
15253,2013-08-25 04:12:09+00:00,2,49.9415967,2.2834152,74,1,900.0,-2.190000000013015e-05,2.4999999999053557e-06,0.0,2.4417317802814518,0.0027130353114238354,175.79821787631258,-5.663813572448829e-05,7013661.94993616
15254,2013-08-25 04:27:06+00:00,2,49.9416002,2.2833529,75,1,897.0,3.500000005374204e-06,-6.229999999973757e-05,1.0,4.4752363991161666,0.0049891152721473426,-85.01103252920971,2.5374358536493947e-06,7013666.425172559
15255,2013-08-25 04:42:01+00:00,2,49.957132,2.2935527,70,1,895.0,0.015531799999997986,0.010199800000000092,-5.0,1874.9209065760358,2.094883694498364,22.903353069948647,0.002335077742152197,7015541.346079134
15256,2013-08-25 04:56:59+00:00,2,49.9567157,2.2975695,72,1,898.0,-0.00041630000000481004,0.0040167999999995985,2.0,291.0614110410053,0.3241218385757297,99.14964943965197,-0.001971895162497366,7015832.407490176
15257,2013-08-25 05:11:53+00:00,2,49.9884289,2.337401,122,1,894.0,0.03171320000000577,0.03983150000000002,50.0,4533.152105019692,5.070639938500774,38.91589258159511,0.005309304362332264,7020365.559595196
15258,2013-08-25 05:26:51+00:00,2,49.9885775,2.3368719,126,1,898.0,0.00014859999999572437,-0.0005291000000000601,4.0,41.277821368250905,0.04596639350584733,-66.40278100908509,-0.005595404838524417,7020406.837416564
15259,2013-08-25 05:41:45+00:00,2,49.9904751,2.3375971,119,1,894.0,0.0018975999999994997,0.0007252000000002035,-7.0,217.2794353021939,0.2430418739398142,13.804160275862655,0.0002204423718500748,7020624.116851866
